# Sample: PBN DMSO water light blank
# Condition: blank light
# Solvent: water + DMSO PBN stock
# Microwave Frequency: 9.85 GHz
# Field unit: G
# XPTS: 1800
# Date: demo
Field_G    Intensity
3457.443024    0.005707069
3457.515286    -0.000222231
3457.587549    0.005945016
3457.659811    -0.013163952
3457.732073    0.001863473
3457.804336    -0.025498751
3457.876598    0.013777121
3457.948860    -0.004106074
3458.021123    -0.002770826
3458.093385    0.003155648
3458.165648    -0.005504732
3458.237910    -0.008975534
3458.310172    0.011577887
3458.382435    -0.003698551
3458.454697    -0.018371476
3458.526959    0.000923142
3458.599222    -0.029588480
3458.671484    0.018240409
3458.743747    -0.007746018
3458.816009    -0.004650946
3458.888271    0.026830965
3458.960534    0.025329147
3459.032796    -0.003635040
3459.105058    0.003615804
3459.177321    0.010244145
3459.249583    0.018672963
3459.321845    -0.007120506
3459.394108    -0.003323351
3459.466370    0.012185315
3459.538633    -0.001398464
3459.610895    0.005509300
3459.683157    0.003458059
3459.755420    -0.021362899
3459.827682    -0.017428879
3459.899944    -0.042785255
3459.972207    -0.008893760
3460.044469    0.013866247
3460.116732    -0.020962212
3460.188994    0.012385591
3460.261256    0.009059114
3460.333519    -0.005937750
3460.405781    -0.005258678
3460.478043    -0.003964671
3460.550306    -0.017389579
3460.622568    -0.009146939
3460.694830    -0.005785020
3460.767093    0.003592396
3460.839355    0.006158990
3460.911618    -0.015670536
3460.983880    0.006655372
3461.056142    -0.016156482
3461.128405    -0.007484129
3461.200667    0.000184560
3461.272929    -0.005388827
3461.345192    -0.006866115
3461.417454    -0.001218352
3461.489717    -0.012911756
3461.561979    -0.014325856
3461.634241    -0.007936001
3461.706504    0.008654326
3461.778766    -0.006464199
3461.851028    0.022090694
3461.923291    -0.001954659
3461.995553    -0.047321875
3462.067815    -0.011244260
3462.140078    0.018710838
3462.212340    -0.004885134
3462.284603    -0.011198758
3462.356865    -0.017393511
3462.429127    0.013883118
3462.501390    0.009322711
3462.573652    0.004622618
3462.645914    0.001158490
3462.718177    0.015577618
3462.790439    0.006766297
3462.862702    -0.022412255
3462.934964    0.006029591
3463.007226    -0.002484502
3463.079489    -0.006461088
3463.151751    0.005978718
3463.224013    -0.004473263
3463.296276    -0.046614389
3463.368538    0.017298340
3463.440800    0.009910538
3463.513063    -0.006593526
3463.585325    -0.010141232
3463.657588    -0.001609845
3463.729850    -0.023104804
3463.802112    -0.000460841
3463.874375    -0.008089613
3463.946637    -0.009829352
3464.018899    -0.017935748
3464.091162    -0.014449748
3464.163424    0.010956719
3464.235686    0.014218490
3464.307949    0.002383646
3464.380211    -0.005412631
3464.452474    -0.017250087
3464.524736    0.005463012
3464.596998    0.018179965
3464.669261    -0.027710700
3464.741523    0.011980194
3464.813785    -0.035539633
3464.886048    -0.009553599
3464.958310    0.000764927
3465.030573    -0.024124828
3465.102835    -0.026280768
3465.175097    -0.002044950
3465.247360    0.007795565
3465.319622    -0.011438599
3465.391884    0.014457577
3465.464147    -0.015757034
3465.536409    0.020312510
3465.608671    -0.002931326
3465.680934    -0.001289263
3465.753196    0.004119943
3465.825459    -0.000055279
3465.897721    0.021648897
3465.969983    0.026788742
3466.042246    0.003168977
3466.114508    -0.006953112
3466.186770    -0.021323869
3466.259033    -0.015315663
3466.331295    -0.004442294
3466.403558    -0.006008850
3466.475820    -0.005181189
3466.548082    -0.004480787
3466.620345    0.002505952
3466.692607    -0.023758591
3466.764869    -0.019123763
3466.837132    0.011440589
3466.909394    0.007411685
3466.981656    -0.012134159
3467.053919    0.013929550
3467.126181    -0.014120811
3467.198444    -0.008071695
3467.270706    -0.030457890
3467.342968    0.007579978
3467.415231    -0.004591905
3467.487493    0.010762653
3467.559755    0.005639628
3467.632018    -0.003030557
3467.704280    -0.002076634
3467.776543    0.012673569
3467.848805    -0.006627605
3467.921067    -0.006442127
3467.993330    -0.003269320
3468.065592    0.007247295
3468.137854    0.008954171
3468.210117    0.023138746
3468.282379    -0.005220567
3468.354641    0.013960060
3468.426904    -0.013273075
3468.499166    0.004675851
3468.571429    -0.002081187
3468.643691    0.020868159
3468.715953    0.004886871
3468.788216    -0.010129669
3468.860478    0.004504900
3468.932740    0.001230043
3469.005003    -0.008184374
3469.077265    -0.007847152
3469.149528    -0.017069984
3469.221790    0.035616626
3469.294052    -0.001678910
3469.366315    0.010277862
3469.438577    -0.020161888
3469.510839    -0.019014524
3469.583102    -0.005730960
3469.655364    -0.005658271
3469.727626    0.007888319
3469.799889    -0.017802692
3469.872151    0.004172824
3469.944414    0.018060834
3470.016676    -0.016499240
3470.088938    0.009464859
3470.161201    -0.017143035
3470.233463    0.001460743
3470.305725    0.001713050
3470.377988    0.021273619
3470.450250    -0.013271014
3470.522513    -0.001039520
3470.594775    0.011423001
3470.667037    -0.020099577
3470.739300    -0.003544275
3470.811562    -0.015790263
3470.883824    -0.013392492
3470.956087    0.006306910
3471.028349    0.006577876
3471.100611    0.033296590
3471.172874    0.016218705
3471.245136    0.014972891
3471.317399    -0.005740852
3471.389661    -0.007642576
3471.461923    -0.001417579
3471.534186    -0.035744013
3471.606448    0.020208502
3471.678710    -0.012931188
3471.750973    -0.018481160
3471.823235    -0.009929746
3471.895497    0.009026176
3471.967760    0.014249602
3472.040022    -0.008820790
3472.112285    0.002732129
3472.184547    -0.004299375
3472.256809    -0.017675790
3472.329072    -0.001093048
3472.401334    -0.003128246
3472.473596    -0.025409039
3472.545859    0.012121803
3472.618121    -0.025906677
3472.690384    -0.000222428
3472.762646    -0.018497471
3472.834908    -0.015144396
3472.907171    -0.013557766
3472.979433    0.006466091
3473.051695    -0.021415754
3473.123958    -0.006282407
3473.196220    0.018512226
3473.268482    -0.013480366
3473.340745    -0.004033079
3473.413007    0.005869400
3473.485270    -0.011880404
3473.557532    0.003173963
3473.629794    -0.012994364
3473.702057    0.006369600
3473.774319    -0.002699082
3473.846581    -0.016906917
3473.918844    0.016472330
3473.991106    -0.004925071
3474.063369    -0.007552161
3474.135631    -0.016724792
3474.207893    -0.010247778
3474.280156    -0.004926360
3474.352418    -0.001104174
3474.424680    0.012081406
3474.496943    -0.022299364
3474.569205    -0.008512421
3474.641467    0.013485423
3474.713730    -0.000945596
3474.785992    0.002280713
3474.858255    0.019145864
3474.930517    0.001285126
3475.002779    0.003123463
3475.075042    -0.004088458
3475.147304    0.021652162
3475.219566    0.011444445
3475.291829    -0.013758660
3475.364091    0.004311332
3475.436354    -0.019830013
3475.508616    0.011980650
3475.580878    0.006065061
3475.653141    -0.005769928
3475.725403    -0.009216465
3475.797665    -0.029044025
3475.869928    0.007361053
3475.942190    -0.005174285
3476.014452    -0.007944335
3476.086715    0.006779391
3476.158977    -0.012974416
3476.231240    -0.011868679
3476.303502    -0.013403372
3476.375764    -0.022783246
3476.448027    0.030756380
3476.520289    -0.006302330
3476.592551    -0.008520343
3476.664814    0.009277191
3476.737076    -0.048354800
3476.809339    -0.003982522
3476.881601    -0.003370091
3476.953863    -0.017386679
3477.026126    0.002962964
3477.098388    -0.032436560
3477.170650    -0.003598544
3477.242913    0.008789797
3477.315175    -0.035541098
3477.387437    -0.024670430
3477.459700    -0.006462439
3477.531962    -0.004660648
3477.604225    -0.013795631
3477.676487    0.000390396
3477.748749    -0.001443186
3477.821012    -0.024223195
3477.893274    -0.006581793
3477.965536    -0.023429200
3478.037799    -0.034930842
3478.110061    -0.039801208
3478.182324    0.009068629
3478.254586    -0.007451561
3478.326848    0.022176321
3478.399111    -0.026540493
3478.471373    -0.010799743
3478.543635    -0.000943917
3478.615898    -0.007803700
3478.688160    0.001381777
3478.760422    -0.003644066
3478.832685    -0.014435610
3478.904947    -0.038815495
3478.977210    -0.019129364
3479.049472    0.018933805
3479.121734    0.005406824
3479.193997    0.014167969
3479.266259    -0.013711477
3479.338521    -0.008035208
3479.410784    -0.017726208
3479.483046    0.000384993
3479.555309    -0.004244002
3479.627571    0.001370072
3479.699833    0.020048963
3479.772096    -0.016893916
3479.844358    0.005538919
3479.916620    -0.024898459
3479.988883    0.010799670
3480.061145    -0.011176686
3480.133407    -0.005898839
3480.205670    -0.002913188
3480.277932    0.018590827
3480.350195    -0.005279816
3480.422457    -0.011906534
3480.494719    -0.021669035
3480.566982    -0.000876602
3480.639244    -0.016962948
3480.711506    -0.011950758
3480.783769    -0.005140957
3480.856031    0.004792122
3480.928293    -0.014937695
3481.000556    0.004792289
3481.072818    0.020460470
3481.145081    -0.025932256
3481.217343    0.014674638
3481.289605    0.025949335
3481.361868    -0.013101746
3481.434130    0.004065533
3481.506392    -0.024215846
3481.578655    0.000191734
3481.650917    -0.009272100
3481.723180    -0.000286748
3481.795442    -0.017692999
3481.867704    -0.016341605
3481.939967    -0.011025400
3482.012229    -0.014812474
3482.084491    -0.013519784
3482.156754    -0.007622597
3482.229016    -0.020577808
3482.301278    -0.006875305
3482.373541    0.002037466
3482.445803    -0.037761596
3482.518066    -0.002040150
3482.590328    -0.015491669
3482.662590    -0.020844254
3482.734853    -0.024080957
3482.807115    -0.017082927
3482.879377    -0.015623687
3482.951640    -0.000128428
3483.023902    -0.023028607
3483.096165    0.009782621
3483.168427    -0.016690626
3483.240689    0.004724384
3483.312952    0.010522023
3483.385214    -0.022308399
3483.457476    0.010426276
3483.529739    0.026445254
3483.602001    -0.010763611
3483.674263    0.004023316
3483.746526    -0.005938021
3483.818788    -0.002779900
3483.891051    -0.006486299
3483.963313    -0.010817809
3484.035575    0.006778276
3484.107838    0.009143585
3484.180100    -0.003308844
3484.252362    0.018344873
3484.324625    0.012388912
3484.396887    0.006983035
3484.469150    -0.013173554
3484.541412    0.024188081
3484.613674    0.015992710
3484.685937    -0.033348020
3484.758199    -0.018489101
3484.830461    -0.009466562
3484.902724    0.010738550
3484.974986    0.015140569
3485.047248    -0.006633473
3485.119511    0.001024060
3485.191773    0.007487828
3485.264036    -0.020531851
3485.336298    0.006064629
3485.408560    -0.006667920
3485.480823    0.000361054
3485.553085    -0.002922659
3485.625347    -0.019006117
3485.697610    -0.016329943
3485.769872    -0.001543101
3485.842135    -0.000261630
3485.914397    -0.005826910
3485.986659    0.013074899
3486.058922    -0.007122670
3486.131184    -0.019315417
3486.203446    -0.006882094
3486.275709    -0.004429542
3486.347971    -0.003771092
3486.420233    0.014682439
3486.492496    0.005425701
3486.564758    0.013199129
3486.637021    0.007109345
3486.709283    -0.004073406
3486.781545    0.013080327
3486.853808    -0.005347785
3486.926070    0.001943201
3486.998332    -0.015794439
3487.070595    -0.000052518
3487.142857    -0.006058513
3487.215120    0.003908516
3487.287382    0.024524061
3487.359644    0.032480275
3487.431907    0.013298289
3487.504169    -0.001553208
3487.576431    0.010676976
3487.648694    0.002262604
3487.720956    -0.009581688
3487.793218    -0.001757127
3487.865481    -0.004345543
3487.937743    -0.009305210
3488.010006    0.019023404
3488.082268    -0.008222626
3488.154530    -0.007512700
3488.226793    0.009671827
3488.299055    -0.010115511
3488.371317    -0.016482464
3488.443580    -0.012110670
3488.515842    0.006991553
3488.588105    0.005629645
3488.660367    0.004679916
3488.732629    -0.006021590
3488.804892    -0.012235516
3488.877154    0.013855683
3488.949416    -0.019423914
3489.021679    -0.001648579
3489.093941    -0.017248322
3489.166203    -0.003904624
3489.238466    -0.000013914
3489.310728    0.019943717
3489.382991    -0.037996303
3489.455253    0.022633939
3489.527515    -0.008984010
3489.599778    0.008265335
3489.672040    0.016039130
3489.744302    -0.005744064
3489.816565    0.004510985
3489.888827    0.013476449
3489.961089    0.005482644
3490.033352    -0.002354802
3490.105614    0.011807687
3490.177877    0.011817027
3490.250139    -0.009779569
3490.322401    0.032370518
3490.394664    0.017968658
3490.466926    -0.017715487
3490.539188    0.007293701
3490.611451    0.046417884
3490.683713    0.048015847
3490.755976    0.033677230
3490.828238    0.011642787
3490.900500    0.040120331
3490.972763    0.069628750
3491.045025    0.075887878
3491.117287    0.087943204
3491.189550    0.113623909
3491.261812    0.178719865
3491.334074    0.220224061
3491.406337    0.298303341
3491.478599    0.384123953
3491.550862    0.492963039
3491.623124    0.566729579
3491.695386    0.653392811
3491.767649    0.685176148
3491.839911    0.740479618
3491.912173    0.677272053
3491.984436    0.510745239
3492.056698    0.245659908
3492.128961    0.019295973
3492.201223    -0.165614356
3492.273485    -0.238906242
3492.345748    -0.284886192
3492.418010    -0.268377749
3492.490272    -0.258241793
3492.562535    -0.275611262
3492.634797    -0.374908503
3492.707059    -0.448490408
3492.779322    -0.507881988
3492.851584    -0.508265175
3492.923847    -0.484860737
3492.996109    -0.429776295
3493.068371    -0.385312634
3493.140634    -0.305423735
3493.212896    -0.257084424
3493.285158    -0.158642082
3493.357421    -0.147812461
3493.429683    -0.063673540
3493.501946    -0.044118212
3493.574208    -0.058197325
3493.646470    -0.005634750
3493.718733    0.009022603
3493.790995    -0.001650540
3493.863257    0.051574250
3493.935520    0.069909210
3494.007782    0.112945336
3494.080044    0.143701043
3494.152307    0.215767401
3494.224569    0.296507587
3494.296832    0.373145655
3494.369094    0.458263819
3494.441356    0.553424866
3494.513619    0.615413474
3494.585881    0.675073318
3494.658143    0.617553619
3494.730406    0.575666612
3494.802668    0.359160941
3494.874931    0.102025654
3494.947193    -0.149117356
3495.019455    -0.356044049
3495.091718    -0.376150055
3495.163980    -0.404588729
3495.236242    -0.305010595
3495.308505    -0.206174829
3495.380767    -0.097102907
3495.453029    -0.054572909
3495.525292    -0.070163378
3495.597554    -0.106054112
3495.669817    -0.250826331
3495.742079    -0.324816549
3495.814341    -0.399655620
3495.886604    -0.396336520
3495.958866    -0.410895653
3496.031128    -0.377796695
3496.103391    -0.333971975
3496.175653    -0.282634662
3496.247916    -0.226774800
3496.320178    -0.163800650
3496.392440    -0.151725794
3496.464703    -0.104305036
3496.536965    -0.097977026
3496.609227    -0.061613812
3496.681490    -0.044032220
3496.753752    -0.054788780
3496.826014    -0.038830056
3496.898277    -0.024423800
3496.970539    -0.011365196
3497.042802    -0.006031380
3497.115064    -0.018978074
3497.187326    -0.029815985
3497.259589    -0.037198540
3497.331851    -0.001582766
3497.404113    0.008343651
3497.476376    -0.005335336
3497.548638    0.012654010
3497.620901    -0.015368090
3497.693163    -0.013796525
3497.765425    0.014814833
3497.837688    -0.021436943
3497.909950    0.002090820
3497.982212    -0.000580320
3498.054475    -0.003495213
3498.126737    0.019407374
3498.198999    -0.017528690
3498.271262    -0.010786405
3498.343524    -0.034240525
3498.415787    -0.019100262
3498.488049    -0.011221763
3498.560311    -0.009209385
3498.632574    -0.006365992
3498.704836    0.001003178
3498.777098    -0.012632408
3498.849361    -0.031218760
3498.921623    -0.000587160
3498.993885    0.003403935
3499.066148    -0.019078699
3499.138410    -0.013595236
3499.210673    0.022955571
3499.282935    0.012583604
3499.355197    0.013576059
3499.427460    0.007697884
3499.499722    0.000320060
3499.571984    -0.008974488
3499.644247    0.006601763
3499.716509    -0.004329726
3499.788772    -0.007701351
3499.861034    -0.001476948
3499.933296    -0.002385397
3500.005559    0.011569132
3500.077821    -0.014800951
3500.150083    0.034665015
3500.222346    -0.015339423
3500.294608    -0.006959495
3500.366870    0.012728403
3500.439133    -0.012678976
3500.511395    -0.007525789
3500.583658    -0.000157734
3500.655920    -0.042954570
3500.728182    -0.007680698
3500.800445    -0.014161525
3500.872707    -0.003815319
3500.944969    0.006937046
3501.017232    0.009021308
3501.089494    0.021447702
3501.161757    0.020671441
3501.234019    0.014886801
3501.306281    -0.000407713
3501.378544    0.015176488
3501.450806    -0.013952196
3501.523068    -0.001000529
3501.595331    0.021086037
3501.667593    0.011873383
3501.739855    -0.019413190
3501.812118    -0.007789609
3501.884380    0.013762696
3501.956643    0.009717929
3502.028905    0.016425072
3502.101167    -0.024276790
3502.173430    -0.016998856
3502.245692    -0.002326859
3502.317954    -0.012612989
3502.390217    0.001034634
3502.462479    0.001775570
3502.534742    0.006684229
3502.607004    -0.000039363
3502.679266    0.010020291
3502.751529    0.013260454
3502.823791    0.004417705
3502.896053    -0.015177820
3502.968316    0.020986386
3503.040578    0.005729166
3503.112840    0.008824223
3503.185103    0.005352927
3503.257365    -0.020054181
3503.329628    0.011482217
3503.401890    -0.006058259
3503.474152    -0.013991082
3503.546415    0.022093477
3503.618677    -0.000539295
3503.690939    0.008161317
3503.763202    0.016995992
3503.835464    0.027616575
3503.907727    -0.021343298
3503.979989    -0.005794441
3504.052251    0.014788318
3504.124514    -0.004227967
3504.196776    -0.041124134
3504.269038    0.007966055
3504.341301    0.009434968
3504.413563    0.017911936
3504.485825    0.010172720
3504.558088    0.000931585
3504.630350    0.010715763
3504.702613    0.007581078
3504.774875    0.001297760
3504.847137    0.012708043
3504.919400    0.014672548
3504.991662    -0.004362511
3505.063924    0.025510035
3505.136187    0.023361474
3505.208449    0.023535605
3505.280712    -0.026250623
3505.352974    0.015703449
3505.425236    0.013271845
3505.497499    0.001844807
3505.569761    0.025792497
3505.642023    -0.002645053
3505.714286    0.038181780
3505.786548    0.027921992
3505.858810    0.017269402
3505.931073    0.047364286
3506.003335    0.036428770
3506.075598    0.037989209
3506.147860    0.018622314
3506.220122    0.049899223
3506.292385    0.069053380
3506.364647    0.073384626
3506.436909    0.051169507
3506.509172    0.106727760
3506.581434    0.134414742
3506.653696    0.158763739
3506.725959    0.190420642
3506.798221    0.241221989
3506.870484    0.336527754
3506.942746    0.448330115
3507.015008    0.584725900
3507.087271    0.722306675
3507.159533    0.833606715
3507.231795    0.927247183
3507.304058    1.000000000
3507.376320    0.953458771
3507.448583    0.828585269
3507.520845    0.478843760
3507.593107    0.077372770
3507.665370    -0.356984366
3507.737632    -0.728165208
3507.809894    -0.898483543
3507.882157    -0.976662325
3507.954419    -0.948994690
3508.026681    -0.854410526
3508.098944    -0.712833233
3508.171206    -0.564457140
3508.243469    -0.479081740
3508.315731    -0.330525203
3508.387993    -0.248661208
3508.460256    -0.184621192
3508.532518    -0.120619989
3508.604780    -0.079360547
3508.677043    -0.051293480
3508.749305    -0.017938378
3508.821568    -0.026877721
3508.893830    0.026791424
3508.966092    0.021949694
3509.038355    0.010525069
3509.110617    0.001650179
3509.182879    0.040528598
3509.255142    0.049032363
3509.327404    0.083800764
3509.399666    0.108123140
3509.471929    0.158866057
3509.544191    0.175205467
3509.616454    0.248956922
3509.688716    0.308925545
3509.760978    0.404196122
3509.833241    0.540821814
3509.905503    0.634782061
3509.977765    0.751222144
3510.050028    0.845225774
3510.122290    0.909720247
3510.194553    0.893461370
3510.266815    0.757629822
3510.339077    0.506946677
3510.411340    0.222969651
3510.483602    -0.102579046
3510.555864    -0.365374569
3510.628127    -0.575441639
3510.700389    -0.732139604
3510.772651    -0.849600295
3510.844914    -0.793602510
3510.917176    -0.747069371
3510.989439    -0.635224371
3511.061701    -0.517111264
3511.133963    -0.457858663
3511.206226    -0.353400905
3511.278488    -0.257174386
3511.350750    -0.178682382
3511.423013    -0.146217273
3511.495275    -0.103546868
3511.567538    -0.054650230
3511.639800    -0.062230747
3511.712062    -0.031990421
3511.784325    -0.009310716
3511.856587    -0.021436701
3511.928849    -0.001280492
3512.001112    -0.010253837
3512.073374    -0.028466924
3512.145636    -0.011273818
3512.217899    -0.004685807
3512.290161    -0.005315007
3512.362424    0.000828639
3512.434686    0.006828852
3512.506948    0.005724719
3512.579211    0.004372361
3512.651473    -0.004346887
3512.723735    -0.001404956
3512.795998    -0.003853226
3512.868260    -0.007291130
3512.940523    0.020375872
3513.012785    -0.027117466
3513.085047    0.002804331
3513.157310    -0.024722012
3513.229572    -0.010667584
3513.301834    0.008525764
3513.374097    -0.007900886
3513.446359    0.015276195
3513.518621    -0.019313665
3513.590884    -0.010958386
3513.663146    -0.016800283
3513.735409    -0.008592503
3513.807671    -0.014293003
3513.879933    -0.016266774
3513.952196    -0.010624077
3514.024458    0.002929101
3514.096720    -0.011744866
3514.168983    -0.014093686
3514.241245    -0.020051473
3514.313508    -0.026967309
3514.385770    -0.038454018
3514.458032    -0.033636420
3514.530295    -0.019040673
3514.602557    -0.047678314
3514.674819    -0.011728549
3514.747082    -0.027834604
3514.819344    -0.035913856
3514.891606    -0.030929893
3514.963869    -0.014299467
3515.036131    -0.018949278
3515.108394    -0.020875002
3515.180656    0.000221163
3515.252918    0.008291626
3515.325181    -0.043644462
3515.397443    -0.012829428
3515.469705    -0.036458877
3515.541968    -0.045288408
3515.614230    -0.033153494
3515.686492    -0.011059542
3515.758755    -0.029958639
3515.831017    -0.032250529
3515.903280    -0.005177116
3515.975542    -0.017847414
3516.047804    -0.026083320
3516.120067    0.001191135
3516.192329    -0.017550131
3516.264591    -0.034698510
3516.336854    -0.039641278
3516.409116    -0.029880481
3516.481379    -0.021200953
3516.553641    -0.009917177
3516.625903    -0.011046806
3516.698166    -0.021248139
3516.770428    -0.039422216
3516.842690    -0.009111546
3516.914953    -0.020865620
3516.987215    -0.037602312
3517.059477    -0.039431314
3517.131740    -0.018366700
3517.204002    -0.016342832
3517.276265    -0.009404253
3517.348527    -0.038249951
3517.420789    0.006955948
3517.493052    -0.046258306
3517.565314    -0.020499737
3517.637576    -0.000414956
3517.709839    -0.004379148
3517.782101    -0.032705663
3517.854364    -0.009924294
3517.926626    -0.000691227
3517.998888    -0.007422252
3518.071151    -0.031759659
3518.143413    0.006589458
3518.215675    -0.040334157
3518.287938    -0.016052519
3518.360200    -0.031684703
3518.432462    -0.022145689
3518.504725    -0.020415646
3518.576987    -0.008172418
3518.649250    -0.033089667
3518.721512    -0.011458414
3518.793774    0.004396271
3518.866037    -0.012677620
3518.938299    -0.005622697
3519.010561    -0.006845927
3519.082824    -0.023301880
3519.155086    -0.017505823
3519.227349    -0.011077458
3519.299611    -0.004489857
3519.371873    0.018252095
3519.444136    0.012977292
3519.516398    -0.016673227
3519.588660    -0.015722835
3519.660923    -0.023597115
3519.733185    -0.041750196
3519.805447    0.010772388
3519.877710    0.000122214
3519.949972    -0.034911067
3520.022235    -0.006159057
3520.094497    0.028132301
3520.166759    0.001955375
3520.239022    0.002905008
3520.311284    -0.000677183
3520.383546    -0.013845842
3520.455809    -0.018838242
3520.528071    -0.013054645
3520.600334    0.002002712
3520.672596    -0.002508472
3520.744858    0.012155007
3520.817121    0.028752200
3520.889383    0.013472003
3520.961645    0.018619039
3521.033908    0.003314704
3521.106170    -0.008162974
3521.178432    0.044095054
3521.250695    0.026255253
3521.322957    0.036340343
3521.395220    0.018243893
3521.467482    0.004863406
3521.539744    0.055895341
3521.612007    0.016190996
3521.684269    0.059203070
3521.756531    0.073784342
3521.828794    0.111844250
3521.901056    0.156473996
3521.973319    0.203195864
3522.045581    0.218829504
3522.117843    0.332075297
3522.190106    0.368091128
3522.262368    0.488210437
3522.334630    0.553040643
3522.406893    0.609938842
3522.479155    0.654769575
3522.551417    0.632072905
3522.623680    0.589901961
3522.695942    0.513328586
3522.768205    0.418426419
3522.840467    0.314517414
3522.912729    0.208118557
3522.984992    0.015611515
3523.057254    -0.205879144
3523.129516    -0.483510455
3523.201779    -0.691675970
3523.274041    -0.781655334
3523.346304    -0.793965801
3523.418566    -0.732215376
3523.490828    -0.641554327
3523.563091    -0.527103769
3523.635353    -0.422635030
3523.707615    -0.338016264
3523.779878    -0.250430009
3523.852140    -0.199952271
3523.924402    -0.144587796
3523.996665    -0.132505206
3524.068927    -0.078666021
3524.141190    -0.052874169
3524.213452    0.007943983
3524.285714    -0.035694384
3524.357977    -0.003819980
3524.430239    0.001310272
3524.502501    -0.005069290
3524.574764    0.035293352
3524.647026    0.049166124
3524.719288    0.051123172
3524.791551    0.070128639
3524.863813    0.145857835
3524.936076    0.182918892
3525.008338    0.286698265
3525.080600    0.363538419
3525.152863    0.481561527
3525.225125    0.586445020
3525.297387    0.731158683
3525.369650    0.821929555
3525.441912    0.899263316
3525.514175    0.878183056
3525.586437    0.770933803
3525.658699    0.577945618
3525.730962    0.320953608
3525.803224    0.003706448
3525.875486    -0.356215472
3525.947749    -0.611900163
3526.020011    -0.844684833
3526.092273    -0.914150358
3526.164536    -0.900532359
3526.236798    -0.839558790
3526.309061    -0.693977417
3526.381323    -0.577668770
3526.453585    -0.456273930
3526.525848    -0.376895603
3526.598110    -0.274832497
3526.670372    -0.205688372
3526.742635    -0.135091299
3526.814897    -0.133383585
3526.887160    -0.075999041
3526.959422    -0.048019843
3527.031684    -0.058986183
3527.103947    -0.055073342
3527.176209    -0.016957989
3527.248471    -0.027312967
3527.320734    -0.010253582
3527.392996    -0.012303790
3527.465258    -0.004880073
3527.537521    -0.020681520
3527.609783    -0.046851835
3527.682046    -0.005587233
3527.754308    -0.022679726
3527.826570    -0.002402823
3527.898833    -0.017878266
3527.971095    0.014516456
3528.043357    -0.011849398
3528.115620    0.004623831
3528.187882    0.009438608
3528.260145    -0.007227582
3528.332407    -0.000741609
3528.404669    -0.005212881
3528.476932    -0.017995259
3528.549194    0.017359476
3528.621456    -0.017056400
3528.693719    -0.026202363
3528.765981    -0.010471401
3528.838243    -0.000940965
3528.910506    -0.001602448
3528.982768    -0.007301702
3529.055031    -0.008748617
