# Sample: BMO N2 light
# Condition: N2 light
# Solvent: water + DMSO PBN stock
# Microwave Frequency: 9.85 GHz
# Field unit: G
# XPTS: 1800
# Date: demo
Field_G    Intensity
3473.846581    0.032881075
3473.918844    -0.035483230
3473.991106    -0.024776104
3474.063369    0.016522739
3474.135631    0.027363439
3474.207893    -0.045192167
3474.280156    0.007710762
3474.352418    -0.010418504
3474.424680    -0.050055284
3474.496943    -0.015819596
3474.569205    -0.019402513
3474.641467    -0.003203017
3474.713730    -0.004902801
3474.785992    -0.012453959
3474.858255    -0.009080922
3474.930517    -0.009647711
3475.002779    0.006482582
3475.075042    0.017374572
3475.147304    0.017239020
3475.219566    -0.027383666
3475.291829    -0.025011427
3475.364091    -0.022090604
3475.436354    0.028333042
3475.508616    0.005597851
3475.580878    -0.024385515
3475.653141    -0.033789220
3475.725403    -0.030142756
3475.797665    -0.005185594
3475.869928    -0.032453175
3475.942190    -0.006032853
3476.014452    0.026630241
3476.086715    -0.011993307
3476.158977    0.014782572
3476.231240    -0.042440621
3476.303502    0.002804933
3476.375764    0.001254956
3476.448027    -0.027983068
3476.520289    0.027484231
3476.592551    -0.005878706
3476.664814    -0.022296231
3476.737076    -0.012766902
3476.809339    0.017267880
3476.881601    -0.038745888
3476.953863    -0.002058969
3477.026126    -0.028794080
3477.098388    -0.000153447
3477.170650    -0.018341967
3477.242913    -0.007361584
3477.315175    0.012746824
3477.387437    -0.004537032
3477.459700    0.007750233
3477.531962    0.011309412
3477.604225    0.004295199
3477.676487    -0.000045556
3477.748749    -0.004452480
3477.821012    0.009894299
3477.893274    0.023566965
3477.965536    0.038931780
3478.037799    0.036984793
3478.110061    -0.029320150
3478.182324    0.001691275
3478.254586    0.006413775
3478.326848    0.023929678
3478.399111    0.020281426
3478.471373    -0.039813551
3478.543635    0.001330571
3478.615898    -0.046498429
3478.688160    -0.016710689
3478.760422    -0.027591885
3478.832685    -0.019996657
3478.904947    0.032865146
3478.977210    -0.018298050
3479.049472    -0.017256435
3479.121734    -0.002229611
3479.193997    0.020623343
3479.266259    -0.046166702
3479.338521    0.034004526
3479.410784    -0.023550020
3479.483046    -0.029082238
3479.555309    -0.002045805
3479.627571    0.011098327
3479.699833    0.060109455
3479.772096    0.016512910
3479.844358    -0.019390715
3479.916620    -0.010062759
3479.988883    -0.028164101
3480.061145    0.010698158
3480.133407    0.014854101
3480.205670    -0.013134608
3480.277932    0.022198492
3480.350195    -0.045771056
3480.422457    -0.016621598
3480.494719    -0.027361935
3480.566982    -0.019300017
3480.639244    -0.044504578
3480.711506    0.017933440
3480.783769    -0.028044058
3480.856031    -0.008265768
3480.928293    0.023457819
3481.000556    0.033724669
3481.072818    0.023454898
3481.145081    -0.058814264
3481.217343    -0.012324020
3481.289605    -0.013457044
3481.361868    -0.021473844
3481.434130    -0.023886604
3481.506392    -0.018284671
3481.578655    0.009237781
3481.650917    -0.016059642
3481.723180    -0.037361629
3481.795442    -0.042958801
3481.867704    -0.001384758
3481.939967    -0.046389162
3482.012229    0.012116325
3482.084491    -0.016737329
3482.156754    -0.016931019
3482.229016    0.000826522
3482.301278    -0.013358594
3482.373541    0.012492058
3482.445803    -0.035614210
3482.518066    -0.048385010
3482.590328    0.042886731
3482.662590    -0.000381220
3482.734853    -0.066764833
3482.807115    0.036603165
3482.879377    -0.038563705
3482.951640    0.045279924
3483.023902    0.039567452
3483.096165    0.017007493
3483.168427    -0.004150001
3483.240689    -0.025275441
3483.312952    0.018912244
3483.385214    -0.013788710
3483.457476    0.022176120
3483.529739    -0.010826131
3483.602001    -0.042162311
3483.674263    -0.020981460
3483.746526    -0.002493741
3483.818788    -0.015842279
3483.891051    -0.000523237
3483.963313    -0.026226975
3484.035575    0.035239361
3484.107838    -0.016478048
3484.180100    0.008857154
3484.252362    -0.044202897
3484.324625    0.016402437
3484.396887    0.033829608
3484.469150    0.011033982
3484.541412    -0.009403858
3484.613674    -0.025915120
3484.685937    0.011270365
3484.758199    0.010674806
3484.830461    -0.034854333
3484.902724    -0.002883302
3484.974986    0.009882724
3485.047248    -0.022075416
3485.119511    0.011524354
3485.191773    -0.009674701
3485.264036    0.032043491
3485.336298    -0.033823027
3485.408560    0.009623628
3485.480823    -0.000136064
3485.553085    -0.048375047
3485.625347    -0.025470940
3485.697610    -0.023646194
3485.769872    0.019617691
3485.842135    -0.011558727
3485.914397    -0.003056376
3485.986659    0.000772115
3486.058922    0.059633435
3486.131184    -0.008549032
3486.203446    0.044060046
3486.275709    -0.007237350
3486.347971    -0.040854187
3486.420233    -0.022412694
3486.492496    -0.032723276
3486.564758    -0.011586127
3486.637021    -0.037968026
3486.709283    -0.024668825
3486.781545    0.043710147
3486.853808    0.003320306
3486.926070    0.005661673
3486.998332    0.041580082
3487.070595    -0.042257203
3487.142857    0.011399897
3487.215120    -0.013629754
3487.287382    -0.002956563
3487.359644    -0.018624752
3487.431907    0.000809328
3487.504169    0.027847266
3487.576431    0.027169341
3487.648694    0.004132414
3487.720956    0.018080363
3487.793218    -0.030537706
3487.865481    -0.072287303
3487.937743    0.023633635
3488.010006    0.047659489
3488.082268    0.009936116
3488.154530    -0.016147957
3488.226793    0.000004946
3488.299055    0.028451686
3488.371317    -0.029156645
3488.443580    0.000942402
3488.515842    0.014130777
3488.588105    -0.025386578
3488.660367    0.050121515
3488.732629    0.019413053
3488.804892    0.040043674
3488.877154    -0.025969691
3488.949416    0.005514881
3489.021679    0.037490126
3489.093941    0.011577035
3489.166203    0.031414974
3489.238466    -0.043492685
3489.310728    -0.000647576
3489.382991    -0.046427437
3489.455253    -0.009973524
3489.527515    0.009488069
3489.599778    0.000172440
3489.672040    -0.027082480
3489.744302    0.011025308
3489.816565    0.020187953
3489.888827    0.002673604
3489.961089    0.025315138
3490.033352    0.034072030
3490.105614    0.037356629
3490.177877    0.000239452
3490.250139    0.021995215
3490.322401    -0.004512917
3490.394664    0.010291489
3490.466926    0.040019476
3490.539188    0.013663657
3490.611451    0.007814601
3490.683713    0.007460318
3490.755976    0.038163162
3490.828238    0.069687190
3490.900500    0.059992000
3490.972763    0.041926761
3491.045025    0.080360449
3491.117287    0.103442252
3491.189550    0.143145966
3491.261812    0.128740485
3491.334074    0.209208389
3491.406337    0.245366137
3491.478599    0.314445662
3491.550862    0.438394160
3491.623124    0.504024156
3491.695386    0.568274755
3491.767649    0.654284069
3491.839911    0.641149828
3491.912173    0.568713961
3491.984436    0.485221554
3492.056698    0.246982614
3492.128961    0.039652376
3492.201223    -0.109397326
3492.273485    -0.184974596
3492.345748    -0.177080085
3492.418010    -0.196504033
3492.490272    -0.231230426
3492.562535    -0.238747376
3492.634797    -0.296171381
3492.707059    -0.398444093
3492.779322    -0.465468003
3492.851584    -0.514749202
3492.923847    -0.477417326
3492.996109    -0.410335264
3493.068371    -0.352497186
3493.140634    -0.324878319
3493.212896    -0.261560949
3493.285158    -0.211983387
3493.357421    -0.118084404
3493.429683    -0.118752830
3493.501946    -0.075154998
3493.574208    -0.062757522
3493.646470    -0.043800909
3493.718733    -0.006515270
3493.790995    0.036483146
3493.863257    0.021403303
3493.935520    0.088478119
3494.007782    0.091161029
3494.080044    0.151636290
3494.152307    0.246757612
3494.224569    0.305884283
3494.296832    0.332019863
3494.369094    0.406097964
3494.441356    0.477709947
3494.513619    0.562832803
3494.585881    0.536974117
3494.658143    0.552757418
3494.730406    0.482629847
3494.802668    0.301736263
3494.874931    0.073653199
3494.947193    -0.087056928
3495.019455    -0.299711334
3495.091718    -0.328385331
3495.163980    -0.307339149
3495.236242    -0.231424454
3495.308505    -0.153287303
3495.380767    -0.026157597
3495.453029    0.001600809
3495.525292    0.038218784
3495.597554    -0.109068903
3495.669817    -0.188727460
3495.742079    -0.337273205
3495.814341    -0.378168805
3495.886604    -0.385031247
3495.958866    -0.431244528
3496.031128    -0.345513399
3496.103391    -0.341216357
3496.175653    -0.296401682
3496.247916    -0.209180879
3496.320178    -0.152237037
3496.392440    -0.127315413
3496.464703    -0.091179925
3496.536965    -0.075118496
3496.609227    -0.068571267
3496.681490    -0.095178010
3496.753752    -0.043071688
3496.826014    -0.044587291
3496.898277    -0.009616125
3496.970539    -0.039246555
3497.042802    0.031964929
3497.115064    0.000614720
3497.187326    -0.022632438
3497.259589    0.004903585
3497.331851    -0.015538016
3497.404113    0.022631612
3497.476376    -0.017531382
3497.548638    0.028178797
3497.620901    -0.031300307
3497.693163    -0.002301796
3497.765425    -0.005774348
3497.837688    -0.025245787
3497.909950    -0.010831299
3497.982212    -0.002279006
3498.054475    -0.030767257
3498.126737    -0.022249101
3498.198999    0.010449671
3498.271262    -0.019447364
3498.343524    0.037549460
3498.415787    0.037804453
3498.488049    -0.011343223
3498.560311    0.008868899
3498.632574    0.013371285
3498.704836    0.018144293
3498.777098    -0.011849826
3498.849361    0.019190043
3498.921623    -0.011333711
3498.993885    -0.000669441
3499.066148    0.031915342
3499.138410    0.000096840
3499.210673    -0.020933235
3499.282935    -0.011331784
3499.355197    0.010402265
3499.427460    -0.015516249
3499.499722    -0.020395896
3499.571984    0.006824896
3499.644247    -0.019373360
3499.716509    0.054155478
3499.788772    -0.012387400
3499.861034    0.020538541
3499.933296    -0.031153904
3500.005559    -0.003794678
3500.077821    0.024237387
3500.150083    0.017566621
3500.222346    0.020291743
3500.294608    -0.008855685
3500.366870    0.009818320
3500.439133    0.000561721
3500.511395    -0.028431280
3500.583658    0.033263955
3500.655920    -0.010442971
3500.728182    0.000476825
3500.800445    0.026981732
3500.872707    0.022375970
3500.944969    0.069270368
3501.017232    0.005195494
3501.089494    0.041905132
3501.161757    0.004835229
3501.234019    0.008391459
3501.306281    0.033880113
3501.378544    0.024167323
3501.450806    -0.003696828
3501.523068    0.006612965
3501.595331    0.013255782
3501.667593    0.049880473
3501.739855    -0.008922771
3501.812118    0.015217585
3501.884380    0.024657745
3501.956643    0.013632966
3502.028905    -0.001618133
3502.101167    0.031011812
3502.173430    -0.011157314
3502.245692    0.058238136
3502.317954    -0.051387449
3502.390217    -0.034671468
3502.462479    0.016435520
3502.534742    0.028385141
3502.607004    0.024449494
3502.679266    -0.000507097
3502.751529    0.010515640
3502.823791    0.015030770
3502.896053    -0.006380566
3502.968316    0.006262539
3503.040578    -0.007054836
3503.112840    0.044282847
3503.185103    0.026865162
3503.257365    0.006834393
3503.329628    0.008776346
3503.401890    0.007362401
3503.474152    0.011303061
3503.546415    0.025981750
3503.618677    0.011462185
3503.690939    0.008426621
3503.763202    0.030528844
3503.835464    0.018014851
3503.907727    0.022695884
3503.979989    0.025220745
3504.052251    0.019702219
3504.124514    -0.002089675
3504.196776    0.019780480
3504.269038    0.055531345
3504.341301    0.006842966
3504.413563    0.008492734
3504.485825    0.019094871
3504.558088    0.020985169
3504.630350    0.064621950
3504.702613    0.025060215
3504.774875    0.061339513
3504.847137    0.053827924
3504.919400    0.053371975
3504.991662    0.052507839
3505.063924    0.047103392
3505.136187    0.052681893
3505.208449    0.070878045
3505.280712    -0.005894409
3505.352974    0.053590986
3505.425236    0.074878133
3505.497499    0.032966202
3505.569761    0.049770102
3505.642023    0.073812653
3505.714286    0.013251639
3505.786548    0.065418232
3505.858810    0.034896828
3505.931073    0.070130713
3506.003335    0.077234068
3506.075598    0.078307948
3506.147860    0.052901305
3506.220122    0.083270980
3506.292385    0.074957382
3506.364647    0.106733606
3506.436909    0.102516147
3506.509172    0.108036975
3506.581434    0.174570401
3506.653696    0.155741798
3506.725959    0.218906552
3506.798221    0.319246255
3506.870484    0.382037102
3506.942746    0.493106359
3507.015008    0.562757802
3507.087271    0.714638724
3507.159533    0.810059693
3507.231795    0.888847025
3507.304058    1.000000000
3507.376320    0.935853011
3507.448583    0.820934142
3507.520845    0.515814203
3507.593107    0.166852705
3507.665370    -0.234390982
3507.737632    -0.592019750
3507.809894    -0.778165451
3507.882157    -0.877142744
3507.954419    -0.791837891
3508.026681    -0.697478753
3508.098944    -0.592694516
3508.171206    -0.433083806
3508.243469    -0.332464631
3508.315731    -0.224839413
3508.387993    -0.152402490
3508.460256    -0.104526262
3508.532518    -0.014221604
3508.604780    0.043640848
3508.677043    0.081033072
3508.749305    0.077186161
3508.821568    0.058815725
3508.893830    0.094350541
3508.966092    0.117685485
3509.038355    0.098197420
3509.110617    0.126783998
3509.182879    0.132352412
3509.255142    0.142644203
3509.327404    0.155348857
3509.399666    0.211047415
3509.471929    0.247957774
3509.544191    0.306483175
3509.616454    0.325498454
3509.688716    0.403505129
3509.760978    0.445786438
3509.833241    0.593387025
3509.905503    0.727155703
3509.977765    0.782352674
3510.050028    0.905145922
3510.122290    0.936268189
3510.194553    0.952498613
3510.266815    0.856630814
3510.339077    0.605707471
3510.411340    0.356287282
3510.483602    0.087438722
3510.555864    -0.146670956
3510.628127    -0.320680264
3510.700389    -0.511417449
3510.772651    -0.598898585
3510.844914    -0.611220273
3510.917176    -0.584571086
3510.989439    -0.459108290
3511.061701    -0.373474449
3511.133963    -0.266716646
3511.206226    -0.187274311
3511.278488    -0.147396821
3511.350750    -0.036926038
3511.423013    -0.015139937
3511.495275    0.015100857
3511.567538    0.128452536
3511.639800    0.103790844
3511.712062    0.083489816
3511.784325    0.121077135
3511.856587    0.132175721
3511.928849    0.113178478
3512.001112    0.098745862
3512.073374    0.131664722
3512.145636    0.124853182
3512.217899    0.120978139
3512.290161    0.061144727
3512.362424    0.108815240
3512.434686    0.144123997
3512.506948    0.063676779
3512.579211    0.075313888
3512.651473    0.060843632
3512.723735    0.062172967
3512.795998    0.064887429
3512.868260    0.111315922
3512.940523    0.048533281
3513.012785    0.088025313
3513.085047    0.019199646
3513.157310    0.050452407
3513.229572    0.026517127
3513.301834    0.010142366
3513.374097    0.019618077
3513.446359    0.037676857
3513.518621    0.007094779
3513.590884    0.005848050
3513.663146    -0.015887289
3513.735409    -0.013818786
3513.807671    -0.023227776
3513.879933    -0.020635096
3513.952196    -0.051076526
3514.024458    -0.069792716
3514.096720    -0.073860723
3514.168983    -0.081319040
3514.241245    -0.063130672
3514.313508    -0.102244534
3514.385770    -0.071566821
3514.458032    -0.089277331
3514.530295    -0.070335197
3514.602557    -0.101463518
3514.674819    -0.085739785
3514.747082    -0.106278741
3514.819344    -0.117059389
3514.891606    -0.133336447
3514.963869    -0.118719942
3515.036131    -0.131776829
3515.108394    -0.152783047
3515.180656    -0.152862732
3515.252918    -0.190924594
3515.325181    -0.118469281
3515.397443    -0.121402059
3515.469705    -0.162835964
3515.541968    -0.183978265
3515.614230    -0.138547893
3515.686492    -0.129298918
3515.758755    -0.158231637
3515.831017    -0.174593209
3515.903280    -0.128434509
3515.975542    -0.138272795
3516.047804    -0.135190509
3516.120067    -0.114359148
3516.192329    -0.161036690
3516.264591    -0.155962001
3516.336854    -0.110804661
3516.409116    -0.138636981
3516.481379    -0.098444975
3516.553641    -0.220768154
3516.625903    -0.193975209
3516.698166    -0.141787580
3516.770428    -0.143653746
3516.842690    -0.181558232
3516.914953    -0.175331551
3516.987215    -0.172661715
3517.059477    -0.134778251
3517.131740    -0.183194996
3517.204002    -0.150912564
3517.276265    -0.164310868
3517.348527    -0.216883387
3517.420789    -0.135676394
3517.493052    -0.095801874
3517.565314    -0.143594585
3517.637576    -0.118360066
3517.709839    -0.133669200
3517.782101    -0.137464778
3517.854364    -0.171080096
3517.926626    -0.133062709
3517.998888    -0.175547690
3518.071151    -0.139700523
3518.143413    -0.119165786
3518.215675    -0.116262967
3518.287938    -0.137792763
3518.360200    -0.119865185
3518.432462    -0.138994914
3518.504725    -0.093080856
3518.576987    -0.137139272
3518.649250    -0.040141935
3518.721512    -0.084178595
3518.793774    -0.103799240
3518.866037    -0.056015175
3518.938299    -0.119513819
3519.010561    -0.064912488
3519.082824    -0.108002533
3519.155086    -0.089219571
3519.227349    -0.101596768
3519.299611    -0.104694349
3519.371873    -0.098135341
3519.444136    -0.077419039
3519.516398    -0.087268110
3519.588660    -0.033227020
3519.660923    -0.073728232
3519.733185    -0.138471001
3519.805447    -0.090058987
3519.877710    -0.077128813
3519.949972    -0.060986045
3520.022235    -0.051967223
3520.094497    -0.096220212
3520.166759    -0.057918171
3520.239022    -0.081618223
3520.311284    -0.056983552
3520.383546    -0.063881687
3520.455809    -0.024830723
3520.528071    -0.028378957
3520.600334    -0.013603679
3520.672596    -0.067353733
3520.744858    -0.058716620
3520.817121    -0.042951684
3520.889383    -0.055017672
3520.961645    -0.054052233
3521.033908    -0.023588956
3521.106170    0.020422474
3521.178432    -0.021488255
3521.250695    0.012293358
3521.322957    -0.055749638
3521.395220    0.032661741
3521.467482    0.043589124
3521.539744    0.003163954
3521.612007    -0.002206519
3521.684269    0.039876730
3521.756531    0.005221184
3521.828794    0.080346715
3521.901056    0.067098198
3521.973319    0.194496381
3522.045581    0.212372077
3522.117843    0.262472738
3522.190106    0.304905142
3522.262368    0.469306865
3522.334630    0.511381798
3522.406893    0.554254446
3522.479155    0.621381354
3522.551417    0.535975979
3522.623680    0.520270298
3522.695942    0.423383328
3522.768205    0.284878606
3522.840467    0.228045003
3522.912729    0.131058586
3522.984992    -0.084301343
3523.057254    -0.289148343
3523.129516    -0.463861326
3523.201779    -0.622892142
3523.274041    -0.733608967
3523.346304    -0.788200127
3523.418566    -0.696853424
3523.490828    -0.548954757
3523.563091    -0.498782813
3523.635353    -0.417906689
3523.707615    -0.302180697
3523.779878    -0.281296977
3523.852140    -0.125862216
3523.924402    -0.180032901
3523.996665    -0.102836989
3524.068927    -0.062773171
3524.141190    -0.037592458
3524.213452    -0.064371768
3524.285714    -0.033800072
3524.357977    0.010003217
3524.430239    -0.001469831
3524.502501    0.022853573
3524.574764    0.023442608
3524.647026    0.041258925
3524.719288    0.038149635
3524.791551    0.060797657
3524.863813    0.123724762
3524.936076    0.157589011
3525.008338    0.288684001
3525.080600    0.356760946
3525.152863    0.468446387
3525.225125    0.510661944
3525.297387    0.622425840
3525.369650    0.760974380
3525.441912    0.802527550
3525.514175    0.793054664
3525.586437    0.713815726
3525.658699    0.480181672
3525.730962    0.217181474
3525.803224    -0.073320490
3525.875486    -0.309643654
3525.947749    -0.621720566
3526.020011    -0.805217357
3526.092273    -0.811861732
3526.164536    -0.801572244
3526.236798    -0.725356121
3526.309061    -0.627953647
3526.381323    -0.536896459
3526.453585    -0.382351784
3526.525848    -0.310217762
3526.598110    -0.280190477
3526.670372    -0.216555423
3526.742635    -0.157769402
3526.814897    -0.087112503
3526.887160    -0.098116549
3526.959422    -0.072501701
3527.031684    -0.065083267
3527.103947    -0.043562452
3527.176209    -0.009224986
3527.248471    -0.044465371
3527.320734    -0.029771160
3527.392996    0.014392750
3527.465258    -0.061240363
3527.537521    -0.014259334
3527.609783    -0.015287291
3527.682046    -0.020007990
3527.754308    0.007638104
3527.826570    0.037140769
3527.898833    -0.014056838
3527.971095    -0.014267933
3528.043357    0.003122828
3528.115620    -0.039741695
3528.187882    -0.019299338
3528.260145    -0.002622514
3528.332407    -0.004221225
3528.404669    -0.026583009
3528.476932    0.017946793
3528.549194    -0.035324810
3528.621456    -0.024355377
3528.693719    -0.031412612
3528.765981    0.002469019
3528.838243    0.012993221
3528.910506    -0.008641559
3528.982768    0.021950107
3529.055031    -0.015490895
3529.127293    -0.003064643
3529.199555    0.000192014
3529.271818    -0.005644560
3529.344080    -0.000348691
